GeneID	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
319740	1424550_at	-0.584145531601639	5.92462856331651	-4.48140356252311	0.000449575575146133	0.00228748962259316	-1.14455440783712
209027	1424556_at	2.01447579607646	6.5970132074372	18.8418029873702	8.85722211901166e-12	6.66894114840642e-10	17.3271868654173
19200	1424560_at	-0.3051912416284	4.64583574489682	-2.90971049754537	0.0108678862301916	0.037055629721636	-4.34054334064062
11739	1424562_a_at	-0.865255966000867	11.2739277231257	-9.82295457772864	6.89879910760094e-08	1.11881603218954e-06	7.98964180727606
66404	1424564_at	-0.964155238354796	7.78371717521358	-10.9583230854968	1.63630439239894e-08	3.27123069155959e-07	9.49663437887625
73130	1424574_at	-0.860182918321233	8.12055930346278	-8.90005421926687	2.44404598014622e-07	3.29336473709515e-06	6.66494022028692
226143	1424576_s_at	0.369873257236163	4.31538761945611	3.70583262958056	0.00214551626968883	0.00912188247353278	-2.73010483526226
74334	1424584_a_at	-0.378893222811685	7.52311607320712	-4.20666982446159	0.00077805005645531	0.00372000801401367	-1.70382653463905
74334	1424585_at	-0.272229155318371	7.3785012073373	-2.85445420005277	0.0121504893019443	0.0407131662709501	-4.44932938852311
216565	1424586_at	-0.587435580797502	7.1648278275112	-5.0636116928617	0.000144295930369546	0.000840161471158905	0.0216290377792054
237221	1424587_at	0.262183156625585	4.58277789484034	2.75962891698448	0.0147035936946218	0.0479325463838915	-4.63457125184908
259302	1424588_at	-0.790115290531121	4.71479703977327	-7.38175225702014	2.42374992410667e-06	2.36865753688266e-05	4.26538009724485
234733	1424590_at	0.519035085434522	7.14244571225128	6.49457142636864	1.06204494828504e-05	8.47925105551486e-05	2.72477202688072
67770	1424591_at	0.82170334010676	7.45596497945956	8.78272618572514	2.88961832701011e-07	3.79844582239823e-06	6.4896044070832
13419	1424592_a_at	0.357717078214608	4.23930843105724	4.06434934239872	0.00103630926708398	0.00479419266127341	-1.99497470044423
74480	1424594_at	-1.31365068344873	4.60761199245631	-11.7559458440046	6.37924221854642e-09	1.4844853011569e-07	10.4826500266159
16456	1424595_at	-0.901978967408578	8.68160456309979	-10.744956872289	2.12484326571616e-08	4.05211653814226e-07	9.22306271079638
100043316	1424607_a_at	0.412339662684041	8.73427820996023	3.40716990106818	0.00394768330144702	0.0155172097419001	-3.34071081737021
100043316	1424609_a_at	0.344897472406124	8.86939005207322	3.06056960225412	0.00800426472905065	0.0285082795186696	-4.04079272362069
64297	1424613_at	0.308775331502885	4.99755302596686	2.55401953881547	0.0221477198054978	0.0676705040950991	-5.02891706426287
233575	1424614_at	-0.310124015410648	7.30165149234817	-3.53782432912655	0.00302289726976497	0.0122836012040427	-3.07409834185751
233575	1424615_at	-0.486476538379859	6.56766573841545	-4.4690283351442	0.000460751479116864	0.00233513343742552	-1.16964745771876
233575	1424616_s_at	-0.557066621720244	7.48410319664647	-7.19318568070096	3.28875189636526e-06	3.07985878899438e-05	3.94674911704455
70110	1424617_at	-0.877556860312857	5.8199588232467	-8.38435032689867	5.16339869194282e-07	6.2416093381215e-06	5.88202997737954
57896	1424621_at	-0.86178005901533	6.99407357611629	-8.41643156812478	4.9241917043888e-07	5.997460709145e-06	5.9316689053349
15499	1424622_at	-0.225274889925301	7.10571027446793	-2.72743834189432	0.0156834230757396	0.0505717832639392	-4.69700598782068
67254	1424624_at	1.29982661835307	6.39135636577594	15.0792890096027	2.07290220398319e-10	8.39373064782006e-09	14.060111268569
227801	1424625_a_at	-0.253420584225072	5.20564944222259	-2.51392595004694	0.0239715707954202	0.0722736689915266	-5.10448098235379
78330	1424628_a_at	0.503629195242351	10.4497064512924	6.71154093067415	7.32730833013807e-06	6.13114903520514e-05	3.11131495154506
12189	1424629_at	0.336947800765805	8.85900698863655	4.59428306744496	0.000359618315764235	0.00188441334486845	-0.916179373324075
12189	1424630_a_at	0.651511550727267	7.2307345506295	5.42731817105205	7.24348013923463e-05	0.000457928575151409	0.732735156618466
67163	1424636_at	-0.373451705900787	7.66607072131861	-2.85631400866162	0.012105009424218	0.0405909316016102	-4.44567753616087
67163	1424637_s_at	-0.30748197266402	9.08756542211563	-3.72864245517916	0.00204806894304486	0.0087529572065068	-2.68334109239873
12575	1424638_at	-1.49284102443825	8.58322647408212	-18.1651647491103	1.49272513901898e-11	1.00183625736451e-09	16.7886364593119
15356	1424639_a_at	-0.547359719433774	8.28112172465765	-5.84209501551021	3.37178646109107e-05	0.000233380818265298	1.52442489493252
68724	1424640_at	-0.997633468541486	7.29962802812648	-10.1731602529579	4.36851904283239e-08	7.54016752203535e-07	8.468233850287
225160	1424641_a_at	0.189283627184654	8.51816731368732	2.36645743852606	0.0319896950748991	0.091643720408423	-5.37809741552904
21453	1424643_at	0.538859939959906	8.18062961938187	6.40203541357341	1.24665700433313e-05	9.72254496842961e-05	2.55798602660691
72726	1424644_at	-0.555594618262789	7.46174521227088	-6.75419982116122	6.81678894867594e-06	5.7655635067169e-05	3.18656768641901
216350	1424649_a_at	0.866650394516868	3.79125744805678	7.1485048945388	3.53782774841464e-06	3.28041877634146e-05	3.87055673973138
11432	1424654_at	-0.758754428116597	5.67166479778472	-9.03855803404055	2.00963526278179e-07	2.78538905921086e-06	6.86985536248283
11432	1424655_at	-1.07493348126998	6.02233583563921	-8.16709001037407	7.14263825960369e-07	8.23489557065403e-06	5.54252629089715
71472	1424656_s_at	-0.627300797629282	7.85686106502039	-7.04543233420186	4.19100567388817e-06	3.79022552432385e-05	3.69377395161858
216965	1424657_at	-0.631558101897255	9.11492473829507	-4.67324977411982	0.000307861428306436	0.00164026677826917	-0.757000518314124
216965	1424658_at	-0.484150054945595	5.47814441393757	-4.30068163973174	0.000644413617119946	0.00314474949515617	-1.51197272761786
74343	1424660_s_at	-0.779721981017381	4.93532106995916	-7.7195651315924	1.41930216037697e-06	1.49003600407732e-05	4.82449344350976
66865	1424661_at	-0.418494197025789	9.15489344634967	-5.0370556747089	0.000151842313649939	0.000878542679656946	-0.030864155516479
66865	1424662_at	-0.517323953483251	9.03102767258412	-5.62395257454945	5.02641732139822e-05	0.000331185460354099	1.11072462247355
216971	1424663_at	-0.414338663701028	7.33388529804626	-3.246448321386	0.00548129183860193	0.0205615689272882	-3.66694031038957
237943	1424666_at	-0.244001782603541	7.4465754878822	-2.31256760374841	0.0355081707072894	0.0999757271578248	-5.47624776246809
13047	1424667_a_at	-0.436188451847885	4.75357615134446	-4.29616164898201	0.000650267592601573	0.00317022145648293	-1.52118672476178
68520	1424669_at	-0.465402205873273	7.22364574468647	-3.45164688515142	0.00360477283597997	0.0143443497155049	-3.25006851304778
72287	1424671_at	-0.226983451877089	7.25883336644341	-2.59983227511663	0.0202264384940695	0.0626103364805098	-4.94200952656833
106957	1424674_at	-0.94108840222483	7.73727799771662	-10.3216167812149	3.61229701260106e-08	6.40905615913927e-07	8.66732166167032
106957	1424675_at	-0.507762097289385	6.43782622084679	-6.25686255420755	1.60685342516169e-05	0.000121635945498854	2.29401292662563
74519	1424677_at	0.27686194976364	4.21145527799556	3.43606190706593	0.00372140101925622	0.0147511783590679	-3.28184524507944
68080	1424682_at	0.251578442713326	8.6151530146218	3.58097603073317	0.00276792900279723	0.0113746119321329	-2.98584337932757
19345	1424684_at	-1.02084846571299	8.13194624390883	-13.4703477186786	9.9464122861091e-10	3.08523480409771e-08	12.4252430528001
109075	1424685_at	0.25917076632038	8.24714711108562	2.47208478052778	0.0260275165491915	0.0773298434706908	-5.18282333115304
66753	1424693_at	0.310409886569085	4.73659825052229	2.36960899316458	0.0317944620719969	0.0911899544616301	-5.3723255288198
69185	1424697_at	0.412076215333967	7.82840092806918	5.08333433768175	0.000138942967550083	0.000812244559880271	0.060566539589681
227960	1424698_s_at	-0.725105299988451	5.97200204533278	-6.41132484777131	1.22669472987524e-05	9.60043822461602e-05	2.57478117464625
232664	1424699_at	-0.258287482458343	6.91463597983345	-2.61775242912194	0.0195193497013873	0.0607593478419676	-4.90785696642277
52076	1424700_at	0.543308494021162	8.34815391371917	4.73206439425223	0.000274335762977161	0.00148060422712275	-0.638780678958157
69536	1424703_at	0.231040770118915	6.45426038943491	2.86990838328698	0.0117775806331996	0.0397025685131876	-4.41896332284189
209003	1424705_at	0.451188425935702	7.14097156859282	5.26932346057126	9.7512451336858e-05	0.000594633459673287	0.425672213170676
22709	1424706_at	0.5588382815605	5.91130081605373	4.50467355859162	0.000429307316013142	0.00220074894970547	-1.09739908489691
68581	1424708_at	-0.526976142543263	9.55178133414878	-6.5962245864617	8.91805949514338e-06	7.28911564498843e-05	2.90666246122991
70231	1424710_a_at	-0.607312167407245	9.78077154764843	-8.23529445420657	6.44691993608401e-07	7.52880725109593e-06	5.64973657801348
83921	1424711_at	1.31324402064026	6.9874324139831	15.0046403772555	2.22195826913244e-10	8.87820054734317e-09	13.987833730159
226747	1424712_at	-0.404588943325262	9.7295520233708	-4.52307865598243	0.000413941571932497	0.00212996906283258	-1.06012946039556
75600	1424713_at	0.683657034592457	4.80008041598452	4.90435978159497	0.000196143987820267	0.00110192949609889	-0.294249118822392
67442	1424715_at	0.7158491392005	5.98997660973444	8.63629437739797	3.56920032334871e-07	4.55502274429401e-06	6.26849356448464
103534	1424720_at	-1.56353557774094	8.62989799753184	-16.9034749773971	4.1511402903371e-11	2.31995759894044e-09	15.7304523327784
216760	1424721_at	-0.385732365158777	8.5041337609596	-4.96187263230582	0.000175498448382195	0.000997605382080038	-0.179874737952967
228410	1424723_s_at	0.280565097121627	9.43519770148904	3.3938519639604	0.00405656951835515	0.0158760275813377	-3.36782527010044
67102	1424724_a_at	0.951966588281824	6.27991381065555	10.5993975568257	2.54538836758552e-08	4.72620670096642e-07	9.0339480922429
232086	1424726_at	-0.885778921832323	7.15761423844122	-10.8445669028113	1.87991083230522e-08	3.66210659695402e-07	9.3513131325073
217011	1424731_at	1.01920102883292	6.92810934343882	11.925945052863	5.25419870709331e-09	1.26047668025859e-07	10.6856524977978
74385	1424738_at	0.562891486759362	6.15474193481349	6.4051508489356	1.2399245877154e-05	9.68511237106895e-05	2.56361997519085
74385	1424739_at	0.359907544691676	3.5713633741841	3.82326160765556	0.00168927388329974	0.00737698609839875	-2.4892833380971
12913	1424740_at	-2.73019477398271	6.46009481857748	-19.8245998027158	4.27675319042436e-12	3.72366497377083e-10	18.0765067969544
12913	1424741_s_at	-2.80751761901523	8.36953358135442	-30.1889071854488	9.58906135402612e-15	3.15676099363454e-12	24.2324767951999
72947	1424745_at	-1.13260995610645	6.80968689481865	-14.6479660721324	3.109434800404e-10	1.17748630506315e-08	13.6378886510162
16562	1424746_at	-0.462088843527136	6.09101113696773	-4.09620497154009	0.000971783570863553	0.00452960012706874	-1.92974566321159
231050	1424748_at	-0.364126353555525	6.76889834298382	-3.66246304354955	0.00234388294096371	0.0098427806816019	-2.81898861824851
NA	1424752_x_at	1.08307814621543	6.63253865978323	9.61635681958666	9.08550938224978e-08	1.40571114117361e-06	7.70125330435744
66174	1424753_at	0.412389418459288	7.06092919422103	4.07587639639073	0.00101247169582446	0.00469499135856253	-1.97136787497641
215114	1424755_at	-1.18732671428707	5.93540404484622	-10.1155568205493	4.70558895346044e-08	8.0388927041674e-07	8.3903831594409
215114	1424756_at	-1.05944496880301	6.10687111954458	-12.0153820540719	4.74866470141426e-09	1.1576731172891e-07	10.7914844110051
217847	1424758_s_at	0.244460459345845	4.46793526611767	2.8962776637923	0.0111669409574487	0.0379247141658052	-4.36704289359598
66412	1424759_at	0.770160741213787	7.83059701716354	9.42719157778814	1.17359483945131e-07	1.7578977367683e-06	7.43315106907541
226830	1424760_a_at	-0.659531288472164	7.87000389656505	-7.81649335771967	1.22056704989952e-06	1.30943849946523e-05	4.98217926615976
232748	1424761_at	-0.673390348404088	5.20927101038353	-6.74987700695224	6.8667819658927e-06	5.79634537607574e-05	3.17895316159233
236930	1424766_at	0.228218675979429	8.28459201070651	2.69703481315241	0.0166667615812078	0.0532695133850832	-4.75575110746913
109624	1424768_at	-3.98675455055005	7.3822914502877	-27.1196804426096	4.58957734306321e-14	1.10692260828606e-11	22.6785832446265
109624	1424769_s_at	-3.59388822108689	8.75468029052214	-40.5368382585835	1.26551153155891e-16	1.62839957024336e-13	28.3850205986125
109624	1424770_at	-2.83318990651763	8.03991623615654	-24.0929938278091	2.56532408849243e-13	4.08829264010944e-11	20.9474906018406
232440	1424771_at	0.398140767735348	9.76331804787172	4.49625233479208	0.000436531786396056	0.00223068435284937	-1.11445981680485
73711	1424773_at	0.245129579916701	7.9230084920156	2.79847240456668	0.0136001962391594	0.0448772644558332	-4.55892219441014
246696	1424776_a_at	0.356145460477299	7.25109544565822	4.12679720477064	0.00091366523317116	0.00429689423162174	-1.86713404213691
28193	1424778_at	-1.73354985989386	6.46202242463288	-21.5790990347849	1.2629115396049e-12	1.38248964436215e-10	19.3264339503691
28193	1424779_at	-0.778478632217916	6.53680869781288	-8.7269752038737	3.13068089103186e-07	4.0597135959295e-06	6.40572129656869
28193	1424780_a_at	-2.22625679202713	6.4051050435564	-14.2306272100009	4.65014060125181e-10	1.64909340844188e-08	13.2184694956843
28193	1424781_at	-1.91264563150656	6.42722763559246	-19.7759311675239	4.43022029824037e-12	3.81311766547593e-10	18.0402742602642
67171	1424782_at	-0.33478738726748	5.6161556682365	-3.34915127441612	0.00444443452217547	0.0171572747911184	-3.45873354867028
NA	1424784_at	1.4199216441658	7.613037021423	11.0698940726302	1.42964903201654e-08	2.92685433467898e-07	9.63799513627695
70726	1424785_at	0.349258117488405	6.11049358288305	4.52911872332563	0.000409022830559684	0.00210802636053849	-1.0479038933788
208366	1424792_at	0.48383955527093	8.25374463190372	4.00522705191549	0.00116785184180666	0.00531710942028288	-2.11610920586347
76400	1424793_a_at	0.275843220338494	4.28010115092488	2.38452319225948	0.0308857294773677	0.0890593494762969	-5.34496432656933
66825	1424794_at	0.430108197154234	4.45779488374497	4.56715862975668	0.000379392869523374	0.00197449778541123	-0.970970167312306
73420	1424796_at	-0.609928776987668	5.99125641880472	-5.43616501398108	7.12458654336238e-05	0.000451173796254123	0.749842108332246
18741	1424797_a_at	0.749037092985648	5.94957744176422	8.58688734341146	3.83498943830754e-07	4.84622747708345e-06	6.19331175982006
13800	1424800_at	1.27073833387543	11.027503517498	13.1786442497457	1.34471302101596e-09	3.97392552168853e-08	12.1103559294884
13800	1424801_at	1.19855581636949	10.1884264890448	14.2304383345152	4.65099846020726e-10	1.64909340844188e-08	13.21827718082
68796	1424806_s_at	-0.352746441149983	7.22202429755329	-3.65690669186513	0.00237059811968005	0.00994478148969306	-2.83037266164164
16775	1424807_at	-0.333664098027878	3.83819967874659	-3.18420289051336	0.0062232618771279	0.0229798046438796	-3.79260574376152
224912	1424809_at	-0.267097022756363	7.40788091202674	-2.52190767674234	0.023597399698208	0.0713697910266149	-5.08947575167839
105428	1424813_at	0.753158574923884	5.00509496479878	5.81494135570475	3.54234499751841e-05	0.000243727386320485	1.47325890316958
66813	1424814_a_at	-0.257291537322691	5.93531010908672	-2.80654137602838	0.0133813028527146	0.0442456114340381	-4.5431663669951
214932	1424816_at	0.232594374651008	6.119768726764	2.40811386951826	0.0294983344076349	0.085865779018894	-5.30153009908252
101489	1424819_a_at	-0.228903497486766	7.82017698000035	-3.12339119574968	0.00704403496996108	0.0255935729622343	-3.91493445761105
65113	1424820_a_at	-1.16496399358259	8.94554688382746	-6.86958890379363	5.61409574145149e-06	4.86627206618798e-05	3.38889211290229
65113	1424821_at	-0.829563140808382	9.20743103897025	-10.7839135396548	2.02525055961584e-08	3.89679289629837e-07	9.27333238644598
105439	1424823_s_at	0.240997337621695	4.51164742383607	2.46779205231725	0.0262477063654493	0.0778865586412348	-5.19083024572503
105439	1424824_at	0.718396546697173	5.4139447645199	8.06344972079656	8.35526950603917e-07	9.39962609109185e-06	5.378500621836
211401	1424826_s_at	1.30945338770416	7.2618674960645	10.5293178739264	2.77852174163202e-08	5.10028933941171e-07	8.94216863927477
93687	1424827_a_at	-0.373337462835158	11.3657864599282	-4.87760088364079	0.000206588650860457	0.00115213982224032	-0.347574701909251
14194	1424828_a_at	0.240091297334713	10.1121425066114	2.86848882282883	0.0118113631443226	0.0397896839835745	-4.42175459125264
227612	1424829_at	-1.04163075168428	5.94163858878507	-13.352570764406	1.12266123734335e-09	3.43508442777628e-08	12.2988322425229
234577	1424831_at	-0.24620203208659	5.4390619485551	-3.25950104890694	0.00533721477916796	0.0200996763322691	-3.64053537655127
14865	1424835_at	-0.514309560956421	6.18371463636525	-4.68218498401946	0.000302508428700782	0.00161460741335313	-0.739021392566243
76499	1424836_a_at	0.268909572905326	8.41863700991017	2.79798587909981	0.0136135053762975	0.0449129410563442	-4.55987175953974
230822	1424838_at	-0.718065657871327	5.22295224087528	-7.87461651301733	1.11563899332057e-06	1.21332129823368e-05	5.07615635073111
14455	1424843_a_at	0.218203835925907	7.44383744089407	2.34217709182921	0.0335322109105159	0.0953674009506354	-5.42244832823203
68737	1424844_at	0.464719196397215	6.10118036220898	5.61823907767206	5.07969642417049e-05	0.000334061517099028	1.09980858394617
216543	1424845_a_at	0.417440860817833	5.85504823415079	3.42883007960521	0.00377679408843681	0.0149353082141682	-3.29658501161801
380684	1424847_at	2.53203325078191	6.6752581842279	28.1349054147937	2.68510029635692e-14	7.2515394291014e-12	23.2130751805417
233064	1424849_at	-0.486693605904082	7.00750494690004	-4.39704454267085	0.00053164917697793	0.00265359939912559	-1.31581019260344
26401	1424850_at	-0.362542351014096	5.62078595004043	-4.77661551947142	0.000251457459030103	0.00137084284536646	-0.549431923444606
NA	1424854_at	0.229707377485839	5.04025518678984	2.36103687080867	0.0323281400752838	0.0924149994000998	-5.38801674603517
217666	1424858_at	0.915455743279359	7.29666383233062	8.44056921638166	4.75193143328682e-07	5.81277080479167e-06	5.96893383702429
26558	1424859_at	-0.325537531890147	5.88025848057543	-3.05870147365493	0.00803471330916599	0.0285964019063049	-4.04452679520474
15258	1424864_at	0.4058493868022	4.0573389568927	4.58712237477231	0.000364733557159131	0.00190590292682586	-0.930638302061861
216835	1424866_at	-1.04755473927632	5.30765802934092	-8.45568532331987	4.64729961619468e-07	5.71422737159205e-06	5.99223465317095
216820	1424869_at	0.26325957595107	7.99098212195989	2.53805101844457	0.0228576207422508	0.069453719133346	-5.05906928735255
74486	1424870_at	0.370418858859261	5.54792849932324	3.95888964531343	0.00128272176647148	0.00577884670758467	-2.21110189379783
207740	1424871_s_at	-0.208293786024529	7.41661578478819	-2.54612345988311	0.0224960698633637	0.0685226972559416	-5.04383591555498
69504	1424872_at	1.04405931225779	7.09482572545056	9.40754333379892	1.20547678604209e-07	1.79610863981779e-06	7.40507859766342
19205	1424874_a_at	0.296655701138071	11.4568084884785	3.91292904590192	0.00140799664515857	0.00627738796889056	-2.30535466247967
229285	1424875_at	-0.824911984623898	5.44902311162702	-6.42696553933353	1.19383569670953e-05	9.37544554366994e-05	2.60303310894979
229285	1424876_s_at	-0.637253106639032	7.03200501144523	-6.65836675359899	8.02031494354745e-06	6.63470697485204e-05	3.01716919122451
17025	1424877_a_at	-1.20493267094324	7.79938483863633	-12.7547895426034	2.10567807449895e-09	5.82626913116424e-08	11.6418122259832
NA	1424879_at	0.625063709542177	6.27377464598812	6.74214612471243	6.95714912991099e-06	5.8638456906768e-05	3.16532913412762
70021	1424882_a_at	1.11628946019446	8.23630016944741	11.6814377985621	6.95048373567228e-09	1.59528634586542e-07	10.3929072264058
225027	1424883_s_at	0.304121459053677	11.4670725928321	3.72330302795751	0.0020704720090837	0.00884032548345016	-2.69428861246939
234825	1424887_at	0.226157258592405	7.2387371645819	2.96391601141448	0.00973878410906811	0.0337116357435783	-4.23327743451155
224703	1424888_at	-0.432159318847431	7.34717076157184	-5.11884888551942	0.000129815501751846	0.00076543455935547	0.130576492019665
68328	1424894_at	-0.746605208361201	6.77565733269305	-9.09887700779452	1.84668297502648e-07	2.58977763857802e-06	6.95840496772217
76123	1424895_at	-0.613616990143276	7.2053184915331	-5.02939269286977	0.000154094860131478	0.000890584585750896	-0.0460252803627776
243328	1424900_at	0.523987687323654	4.82476718615962	4.72658512185236	0.000277293872734706	0.00149435188842251	-0.649781655700022
72324	1424902_at	0.470795638818077	4.45354507473299	3.60798618093869	0.00261944419541517	0.0108484437701946	-2.93056217268414
20592	1424903_at	0.195675858887567	3.0683973162975	2.68529311828342	0.0170622686647552	0.0543296652816383	-4.77837826429041
219189	1424904_at	0.363784937141867	5.18729986133535	4.56123188438324	0.000383860294351308	0.00199452570685926	-0.982949569125807
69806	1424905_a_at	-0.600021216952625	6.65035782919945	-7.26906808866066	2.90702269393806e-06	2.7666096332412e-05	4.07553911953199
217430	1424906_at	-0.408935001858156	6.47910485265739	-4.34839541049908	0.000585806898021875	0.00288874665511531	-1.41477639928027
66590	1424907_a_at	0.323282880194092	9.01824563421845	3.99602999115618	0.00118978939121193	0.00540486289382208	-2.13496016070686
217732	1424914_at	0.463894662692715	5.78137631133943	4.62806031582146	0.000336464775716473	0.00177525711857611	-0.848030504040392
217732	1424915_s_at	0.97379908257211	6.49935287682947	9.56670659419646	9.71338288208897e-08	1.491093537662e-06	7.63126249070488
233893	1424916_x_at	0.286855434799489	5.549136850498	2.40747409780787	0.0295351686347012	0.0859452636036943	-5.30271050200912
52639	1424917_a_at	-0.706566460076054	4.63186398557912	-7.36349421487459	2.49593048928081e-06	2.42605519390202e-05	4.23473455634145
67249	1424918_at	-0.477360868360831	6.70574853893154	-3.10729465526415	0.00727864744087709	0.0263187908467087	-3.94723461438196
13866	1424919_at	-0.277097642912104	5.6190491067763	-2.54611331771828	0.0224965206596024	0.0685226972559416	-5.04385506656328
57261	1424922_a_at	-0.514532844691235	8.61260756763406	-3.83096416980219	0.00166302381209718	0.00727841212512322	-2.47348308862596
140740	1424924_at	-0.489802469279327	6.84583581050676	-4.26104130089026	0.00069764469325493	0.00337384444676074	-1.5928156517536
140740	1424925_at	-0.401509385615509	6.25117933540988	-3.7483625668108	0.00196742654501733	0.00845075281969778	-2.64290463005633
140740	1424926_at	-0.362059797015564	6.57930851911945	-4.45561883180023	0.000473183308553267	0.00239034950706327	-1.19684949730287
233545	1424928_at	0.448158533017199	6.97565918163915	4.77617329256832	0.000251674627976129	0.00137169515363763	-0.550317951923763
22670	1424929_a_at	-0.284165704032334	6.94914436786578	-2.90196986884925	0.0110392454074742	0.0375475872641399	-4.35581773754667
13649	1424932_at	-1.58807192381601	4.43955733925001	-16.1568604675829	7.86007147378166e-11	3.81179659719383e-09	15.0682169657778
208943	1424933_at	0.352543750376317	4.32392351114032	3.62393798461886	0.00253553988909658	0.0105435538021524	-2.89790132322629
13417	1424936_a_at	0.246055555774452	5.16597035718474	3.04112971727059	0.00832675816946526	0.0294799529163241	-4.07962437489657
70358	1424938_at	0.271130735106536	6.77442048027983	2.43709076797197	0.0278749475379644	0.0819602326689963	-5.24792418122451
17869	1424942_a_at	-1.47239810018316	7.56167895394728	-12.2029419975599	3.84862045321278e-09	9.66462311026446e-08	11.0112952691517
67472	1424946_a_at	0.83323653550117	7.54754950612478	10.4588764701296	3.03577369158922e-08	5.51193354526431e-07	8.84943204950143
235661	1424947_at	-0.914779909941946	8.0153733987516	-9.41511285603258	1.19308712698381e-07	1.78058975890459e-06	7.41589862368822
NA	1424948_x_at	-1.54814369110947	5.76818005481911	-16.4187919443624	6.26417475187522e-11	3.19955317649291e-09	15.3037744457653
66898	1424951_at	-1.5510190269436	6.24056940995002	-11.2174319293046	1.19787860188668e-08	2.51867239271288e-07	9.82317371435034
225884	1424953_at	0.26389004217468	5.16189197349665	2.56118897632856	0.021835908053083	0.0668355133425243	-5.0153555928486
18717	1424954_a_at	-0.582900071692899	7.16754031333054	-7.1072278568885	3.78555507983778e-06	3.47440617940097e-05	3.79993183009268
225745	1424955_at	0.293486123204952	9.22645957038017	3.39371725513791	0.00405768607174847	0.0158776418117237	-3.3680994616488
71889	1424960_at	-1.07345240132749	5.6525690903134	-8.38980117973814	5.12190699304971e-07	6.19643581795962e-06	5.89047290682207
94346	1424966_at	1.67512906502107	7.33729148558133	16.7583328660801	4.69016135819894e-11	2.55164013770966e-09	15.6039087982591
232854	1424974_at	0.429990580693482	5.09209777664863	4.59404662913624	0.000359786033701833	0.00188507317681069	-0.916656727715645
233186	1424975_at	0.415519617270172	3.18049027194898	4.40914447090463	0.000518993252966459	0.00259848076177179	-1.29121794204526
228543	1424976_at	0.243104645312485	3.46812223449869	2.75769107655827	0.0147608594794107	0.0480844726168945	-4.63833647686627
226548	1424980_s_at	-0.672201361549871	7.6846242167277	-8.50275827679654	4.33674691484218e-07	5.39414292902088e-06	6.06461742224081
78832	1424982_a_at	-0.623585382596195	7.53661448847853	-5.84522499850795	3.35268355382414e-05	0.000232236800738785	1.53031666605762
78832	1424983_a_at	-0.249316392669983	7.78279861093755	-3.27277950124145	0.00519450796504503	0.0196310963408326	-3.61365600618218
78832	1424984_at	-0.23762200032634	5.87627329384646	-2.48050100703941	0.0256009130476799	0.076273403313741	-5.16710838942221
218203	1424988_at	-1.00020968423291	6.94618945596378	-10.0388651791444	5.19767008965254e-08	8.74375675917267e-07	8.2862073466562
109305	1424989_at	-0.301632101277862	5.66194655870329	-3.57533942222263	0.0027999668285805	0.011490564507353	-2.99737610298005
109305	1424990_at	-0.548154198980183	7.22819682691495	-5.64829991712623	4.80580592456438e-05	0.000318557691069633	1.1571963286778
NA	1424991_s_at	0.201853472989834	9.15086577252027	2.37982925715906	0.0311690521871391	0.0897514370343876	-5.35358398097993
235582	1424995_at	0.487651487325657	3.93582566721535	3.78763415711005	0.00181625036927108	0.00786280551972499	-2.56236258467355
12633	1424996_at	-0.280637027713446	4.56374839298973	-3.2261026738979	0.00571360862650943	0.0213336751936586	-3.7080626748636
231769	1424997_at	-0.367537350144909	5.82361324062261	-3.62413530909952	0.00253451909560729	0.0105402808419534	-2.89749725252111
76416	1424999_at	0.864595696750245	6.85664866394293	9.47994339973364	1.09232773000894e-07	1.64876415499107e-06	7.50830969640287
227545	1425000_s_at	-0.460365067472953	3.89497525326958	-5.30934678287954	9.04106490833551e-05	0.000556670400588177	0.503732336836011
22367	1425006_a_at	0.273931002463263	8.57327756128788	3.36325935456217	0.00431818223441665	0.0167386623940202	-3.43005895593112
72556	1425007_at	0.915893898940348	7.12286395448632	9.88257993279555	6.37695858804051e-08	1.0453100022573e-06	8.07202843493894
21646	1425009_at	0.180846419220184	3.22886812427829	2.46972496250423	0.0261483416601613	0.077647903424739	-5.18722564615854
71116	1425011_x_at	-0.839003160795256	7.33112047373185	-7.83839947814633	1.17985025909779e-06	1.27332918247355e-05	5.01764929131574
NA	1425017_at	0.222233595114264	3.43080440587474	2.51331747780829	0.0240003264051071	0.0723555294917605	-5.10562409556387
68995	1425018_at	0.594164488143496	9.37176261634549	7.07127486299805	4.01616728168782e-06	3.65630118230526e-05	3.73823074136024
217379	1425020_at	-0.275618180733016	8.97664450688413	-3.45563102864187	0.00357554953841701	0.0142355984933038	-3.24194260104021
18633	1425021_a_at	-0.609544742455405	6.81438701765402	-5.73058367722366	4.13188380434037e-05	0.000278844967020133	1.31370076265168
235441	1425022_at	-1.19473765564253	7.62919352818323	-13.9337939927734	6.23052400899631e-10	2.07996197875457e-08	12.9133693885066
235441	1425023_at	-1.73523681057466	6.52922422514047	-10.4044749153375	3.25166924236412e-08	5.83811841161879e-07	8.77747788165712
217203	1425025_at	-0.926593204200783	6.25693393873985	-9.04947501960397	1.97905355365595e-07	2.75060999455892e-06	6.88591269239977
108735	1425026_at	-0.348020223606609	5.14558729431656	-4.37056322118893	0.000560461429458887	0.00277895458773365	-1.3696631564007
